Year,rcra,exporter_key,exporter_name,exporter_address,exporter_city,exporter_state,exporter_country,exporterLAT,exporterLONG,un,hazWasteDesc,units_final,phase,totalQuantityinShipment,mgmt,ExpectedManagementMethod,ReceivingFacilityEPAIDNumber,importer_name,importer_address,importer_city,importer_state,receivingfacilityzipcode,input,filename,latitude,longitude
2011,002664867 FLE,E9A2508,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,CANADA,53.300419,-112.422508,UN1992,"Flammable liquids, toxic, n.o.s.",l,liquids,3539,H040,Incineration,NED981723613,CLEAN HARBORS INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145,Eric,CA.2011.HW.clean harbors kimball ne.1020-7I-10OCR,41.2286987,-103.6630936
2011,002664867 FLE,E9A2508,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,CANADA,53.300419,-112.422508,UN2610,Triallylamine,l,liquids,416,H040,Incineration,NED981723613,CLEAN HARBORS INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145,Eric,CA.2011.HW.clean harbors kimball ne.1020-7I-10OCR,41.2286987,-103.6630936
2011,002664867 FLE,E9A2508,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,CANADA,53.300419,-112.422508,UN2610,Triallylamine,l,liquids,208,H040,Incineration,NED981723613,CLEAN HARBORS INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145,Eric,CA.2011.HW.clean harbors kimball ne.1020-7I-10OCR,41.2286987,-103.6630936
2011,002664868 FLE,E9A2508,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,CANADA,53.300419,-112.422508,UN1263,"Paint including paint, lacquer, enamel, stain, shellac solutions, varnish, polish, liquid filler, and liquid lacquer base",l,liquids,10000,H040,Incineration,NED981723613,CLEAN HARBORS INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145,Eric,CA.2011.HW.clean harbors kimball ne.1020-7I-10OCR,41.2286987,-103.6630936
2011,002664870 FLE,E9A2508,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,CANADA,53.300419,-112.422508,UN1263,"Paint including paint, lacquer, enamel, stain, shellac solutions, varnish, polish, liquid filler, and liquid lacquer base",l,liquids,14990,H040,Incineration,NED981723613,CLEAN HARBORS INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145,Eric,CA.2011.HW.clean harbors kimball ne.1020-7I-10OCR,41.2286987,-103.6630936
2011,002664871 FLE,E9A2508,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,CANADA,53.300419,-112.422508,UN1993,"Flammable liquids, n.o.s.",l,liquids,625,H040,Incineration,NED981723613,CLEAN HARBORS INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145,Eric,CA.2011.HW.clean harbors kimball ne.1020-7I-10OCR,41.2286987,-103.6630936
2011,002664871 FLE,E9A2508,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,CANADA,53.300419,-112.422508,UN1263,"Paint including paint, lacquer, enamel, stain, shellac solutions, varnish, polish, liquid filler, and liquid lacquer base",l,liquids,4164,H040,Incineration,NED981723613,CLEAN HARBORS INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145,Eric,CA.2011.HW.clean harbors kimball ne.1020-7I-10OCR,41.2286987,-103.6630936
2011,002664871 FLE,E9A2508,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,CANADA,53.300419,-112.422508,UN1263,"Paint including paint, lacquer, enamel, stain, shellac solutions, varnish, polish, liquid filler, and liquid lacquer base",l,liquids,6454,H040,Incineration,NED981723613,CLEAN HARBORS INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145,Eric,CA.2011.HW.clean harbors kimball ne.1020-7I-10OCR,41.2286987,-103.6630936
2011,002664871 FLE,E9A2508,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,CANADA,53.300419,-112.422508,UN1263,"Paint including paint, lacquer, enamel, stain, shellac solutions, varnish, polish, liquid filler, and liquid lacquer base",l,liquids,7495,H040,Incineration,NED981723613,CLEAN HARBORS INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145,Eric,CA.2011.HW.clean harbors kimball ne.1020-7I-10OCR,41.2286987,-103.6630936
2011,003896110 FLE,E9A4062,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.1382379,-123.0064062,UN1431,Sodium methylate,l,liquids,999,H040,Incineration,ARD069748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,Eric,CA.2011.HW.clean harbors el dorado ar.2178-3I-11OCR,33.2065288,-92.6290289
2011,002913138 FLE,E2A6647,CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981162,-79.626647,UN2588,"Pesticides, solid, toxic, n.o.s.",l,liquids,833,H040,Incineration,ARD069748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,Eric,CA.2011.HW.clean harbors el dorado ar.1070-7I-10aOCR,33.2065288,-92.6290289
2011,002913138 FLE,E2A6647,CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981162,-79.626647,UN2588,"Pesticides, solid, toxic, n.o.s.",l,liquids,3850,H040,Incineration,ARD069748192,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,Eric,CA.2011.HW.clean harbors el dorado ar.1070-7I-10aOCR,33.2065288,-92.6290289
2011,002635256 JJK,E9A9154,DANA CANADA CORP,656 KERR ST,OAKVILLE,ONTARIO,CANADA,43.4488399,-79.69154,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,12745,H039,Other recovery,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.2431-3I-11OCR,41.354156,-81.517883
2011,002631086 JJK,E9A9154,DANA CANADA CORP,656 KERR ST,OAKVILLE,ONTARIO,CANADA,43.4488399,-79.69154,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,13204,H039,Other recovery,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.2431-3I-11OCR,41.354156,-81.517883
2011,002631055 JJK,E8A4708,DANA CANADA CORP,205 INDUSTRIAL DRIVE,MOUNT FOREST,ONTARIO,CANADA,43.98678,-80.74708,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,2150,H039,Other recovery,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.2431-3I-11OCR,41.354156,-81.517883
2011,002631053 JJK,E9A9154,DANA CANADA CORP,656 KERR ST,OAKVILLE,ONTARIO,CANADA,43.4488399,-79.69154,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,15876,H039,Other recovery,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.2431-3I-11OCR,41.354156,-81.517883
2011,002631056 JJK,E9A9154,DANA CANADA CORP,656 KERR ST,OAKVILLE,ONTARIO,CANADA,43.4488399,-79.69154,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,17133,H039,Other recovery,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.2431-3I-11OCR,41.354156,-81.517883
2011,002631085 JJK,E9A9154,DANA CANADA CORP,656 KERR ST,OAKVILLE,ONTARIO,CANADA,43.4488399,-79.69154,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,17133,,Not available,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.2431-3I-11OCR,41.354156,-81.517883
2011,002631120 JJK,E8A4708,DANA CANADA CORP,205 INDUSTRIAL DRIVE,MOUNT FOREST,ONTARIO,CANADA,43.98678,-80.74708,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,10898,,Not available,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.2431-3I-11OCR,41.354156,-81.517883
2011,004829962 JJK,E9A9154,DANA CANADA CORP,656 KERR ST,OAKVILLE,ONTARIO,CANADA,43.4488399,-79.69154,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,17133,H039,Other recovery,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.2431-3I-11OCR,41.354156,-81.517883
2011,002635376 JJK,E9A9154,DANA CANADA CORP,656 KERR ST,OAKVILLE,ONTARIO,CANADA,43.4488399,-79.69154,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,16629,,Not available,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.2431-3I-11OCR,41.354156,-81.517883
2011,000203500 JJK,E9A9154,DANA CANADA CORP,656 KERR ST,OAKVILLE,ONTARIO,CANADA,43.4488399,-79.69154,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,11364,,Not available,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.2431-3I-11OCR,41.354156,-81.517883
2011,001159785 JJK,E9A9154,DANA CANADA CORP,656 KERR ST,OAKVILLE,ONTARIO,CANADA,43.4488399,-79.69154,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,17133,H039,Other recovery,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.2431-3I-11OCR,41.354156,-81.517883
2011,002635404 JJK,E8A4708,DANA CANADA CORP,205 INDUSTRIAL DRIVE,MOUNT FOREST,ONTARIO,CANADA,43.98678,-80.74708,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,8139,H039,Other recovery,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.2431-3I-11OCR,41.354156,-81.517883
2011,001159786 JJK,E9A9154,DANA CANADA CORP,656 KERR ST,OAKVILLE,ONTARIO,CANADA,43.4488399,-79.69154,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,11364,,Not available,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.2431-3I-11OCR,41.354156,-81.517883
2011,002635260 JJK,E9A9154,DANA CANADA CORP,656 KERR ST,OAKVILLE,ONTARIO,CANADA,43.4488399,-79.69154,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,15876,,Not available,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.2431-3I-11OCR,41.354156,-81.517883
2011,001159791 JJK,E8A4708,DANA CANADA CORP,205 INDUSTRIAL DRIVE,MOUNT FOREST,ONTARIO,CANADA,43.98678,-80.74708,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,8139,H039,Other recovery,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.2431-3I-11OCR,41.354156,-81.517883
2011,001159792 JJK,E9A9154,DANA CANADA CORP,656 KERR ST,OAKVILLE,ONTARIO,CANADA,43.4488399,-79.69154,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,16629,H039,Other recovery,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.2431-3I-11OCR,41.354156,-81.517883
2011,004829745 JJK,E9A9154,DANA CANADA CORP,656 KERR ST,OAKVILLE,ONTARIO,CANADA,43.4488399,-79.69154,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,13204,H039,Other recovery,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.2431-3I-11OCR,41.354156,-81.517883
2011,008414513 JJK,E9A9154,DANA CANADA CORP,656 KERR ST,OAKVILLE,ONTARIO,CANADA,43.4488399,-79.69154,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,17133,,Not available,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.1732-12I-10OCR,41.354156,-81.517883
2011,005598756 JJK,E9A9154,DANA CANADA CORP,656 KERR ST,OAKVILLE,ONTARIO,CANADA,43.4488399,-79.69154,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,15441,H039,Other recovery,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.1534-10I-10OCR,41.354156,-81.517883
2011,000203755 JJK,E9A9154,DANA CANADA CORP,656 KERR ST,OAKVILLE,ONTARIO,CANADA,43.4488399,-79.69154,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,17133,,Not available,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.1534-10I-10OCR,41.354156,-81.517883
2011,005598995 JJK,E9A9154,DANA CANADA CORP,656 KERR ST,OAKVILLE,ONTARIO,CANADA,43.4488399,-79.69154,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,16300,H039,Other recovery,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.1534-10I-10OCR,41.354156,-81.517883
2011,002631052 JJK,E9A9154,DANA CANADA CORP,656 KERR ST,OAKVILLE,ONTARIO,CANADA,43.4488399,-79.69154,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,15005,,Not available,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.1534-10I-10OCR,41.354156,-81.517883
2011,002635255 JJK,E9A9154,DANA CANADA CORP,656 KERR ST,OAKVILLE,ONTARIO,CANADA,43.4488399,-79.69154,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,16304,H039,Other recovery,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.1534-10I-10OCR,41.354156,-81.517883
2011,002635256 JJK,E9A9154,DANA CANADA CORP,656 KERR ST,OAKVILLE,ONTARIO,CANADA,43.4488399,-79.69154,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,12745,H039,Other recovery,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.1534-10I-10OCR,41.354156,-81.517883
2011,002631086 JJK,E9A9154,DANA CANADA CORP,656 KERR ST,OAKVILLE,ONTARIO,CANADA,43.4488399,-79.69154,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,13204,H039,Other recovery,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.1534-10I-10OCR,41.354156,-81.517883
2011,002631055 JJK,E8A4708,DANA CANADA CORP,205 INDUSTRIAL DRIVE,MOUNT FOREST,ONTARIO,CANADA,43.98678,-80.74708,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,2150,H039,Other recovery,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.1534-10I-10OCR,41.354156,-81.517883
2011,002631085 JJK,E9A9154,DANA CANADA CORP,656 KERR ST,OAKVILLE,ONTARIO,CANADA,43.4488399,-79.69154,UN3082,"Environmentally hazardous substances, liquid, n.o.s.",l,liquids,17133,,Not available,OHD986976348,AGMET METALS INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,44139,Eric,CA.2011.HW.agmet metals inc.1534-10I-10OCR,41.354156,-81.517883
2011,002295824 JJK,E2A6992,ROYAL CANADIAN MINT,320 SUSSEX DRIVE,OTTAWA,ONTARIO,CANADA,45.43152,-75.6992,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,1456,H010,Metals recovery,RID05973576,ADVANCED CHEMICAL COMPANY,105 BELLOWS STREET,WARWICK,RI,2888,Eric,CA.2011.HW.advanced chemical co.10294-10OCR,41.764283,-71.400233
2011,002295824 JJK,E2A6992,ROYAL CANADIAN MINT,320 SUSSEX DRIVE,OTTAWA,ONTARIO,CANADA,45.43152,-75.6992,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,1664,H010,Metals recovery,RID05973576,ADVANCED CHEMICAL COMPANY,105 BELLOWS STREET,WARWICK,RI,2888,Eric,CA.2011.HW.advanced chemical co.10294-10OCR,41.764283,-71.400233
2011,002295830 JJK,E2A6992,ROYAL CANADIAN MINT,320 SUSSEX DRIVE,OTTAWA,ONTARIO,CANADA,45.43152,-75.6992,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,273,H010,Metals recovery,RID05973576,ADVANCED CHEMICAL COMPANY,105 BELLOWS STREET,WARWICK,RI,2888,Eric,CA.2011.HW.advanced chemical co.10294-10OCR,41.764283,-71.400233
2011,002295830 JJK,E2A6992,ROYAL CANADIAN MINT,320 SUSSEX DRIVE,OTTAWA,ONTARIO,CANADA,45.43152,-75.6992,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,2704,H010,Metals recovery,RID05973576,ADVANCED CHEMICAL COMPANY,105 BELLOWS STREET,WARWICK,RI,2888,Eric,CA.2011.HW.advanced chemical co.10294-10OCR,41.764283,-71.400233
2011,002295842 JJK,E2A6992,ROYAL CANADIAN MINT,320 SUSSEX DRIVE,OTTAWA,ONTARIO,CANADA,45.43152,-75.6992,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,7804,H010,Metals recovery,RID05973576,ADVANCED CHEMICAL COMPANY,105 BELLOWS STREET,WARWICK,RI,2888,Eric,CA.2011.HW.advanced chemical co.3635-10I-11OCR,41.764283,-71.400233
2011,002295841 JJK,E2A6992,ROYAL CANADIAN MINT,320 SUSSEX DRIVE,OTTAWA,ONTARIO,CANADA,45.43152,-75.6992,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,1456,H010,Metals recovery,RID05973576,ADVANCED CHEMICAL COMPANY,105 BELLOWS STREET,WARWICK,RI,2888,Eric,CA.2011.HW.advanced chemical co.3025-7I-11OCR,41.764283,-71.400233
2011,002295838 JJK,E2A6992,ROYAL CANADIAN MINT,320 SUSSEX DRIVE,OTTAWA,ONTARIO,CANADA,45.43152,-75.6992,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,1872,H010,Metals recovery,RID05973576,ADVANCED CHEMICAL COMPANY,105 BELLOWS STREET,WARWICK,RI,2888,Eric,CA.2011.HW.advanced chemical co.2673-5I-11OCR,41.764283,-71.400233
2011,002295833 JJK,E2A6992,ROYAL CANADIAN MINT,320 SUSSEX DRIVE,OTTAWA,ONTARIO,CANADA,45.43152,-75.6992,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,2704,H010,Metals recovery,RID05973576,ADVANCED CHEMICAL COMPANY,105 BELLOWS STREET,WARWICK,RI,2888,Eric,CA.2011.HW.advanced chemical co.2236-3I-11OCR,41.764283,-71.400233
2011,002295836 JJK,E2A6992,ROYAL CANADIAN MINT,320 SUSSEX DRIVE,OTTAWA,ONTARIO,CANADA,45.43152,-75.6992,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,1664,H010,Metals recovery,RID05973576,ADVANCED CHEMICAL COMPANY,105 BELLOWS STREET,WARWICK,RI,2888,Eric,CA.2011.HW.advanced chemical co.2236-3I-11OCR,41.764283,-71.400233
2011,002295826 JJK,E2A6992,ROYAL CANADIAN MINT,320 SUSSEX DRIVE,OTTAWA,ONTARIO,CANADA,45.43152,-75.6992,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,4160,H010,Metals recovery,RID05973576,ADVANCED CHEMICAL COMPANY,105 BELLOWS STREET,WARWICK,RI,2888,Eric,CA.2011.HW.advanced chemical co.1630-12I-10OCR,41.764283,-71.400233
2011,007500014 JJK,E3A5994,DRAIN-ALL ENVIRONMENTAL LTD,2705 STEVENAGE DRIVE,GLOUCESTER,ONTARIO,CANADA,45.38333,-75.5994,UN3289,"Toxic liquid, corrosive, inorganic, n.o.s.",l,liquids,2050,H010,Metals recovery,RID05973576,ADVANCED CHEMICAL COMPANY,105 BELLOWS STREET,WARWICK,RI,2888,Eric,CA.2011.HW.advanced chemical co.1524-10I-10OCR,41.764283,-71.400233
2011,007500014 JJK,E3A5994,DRAIN-ALL ENVIRONMENTAL LTD,2705 STEVENAGE DRIVE,GLOUCESTER,ONTARIO,CANADA,45.38333,-75.5994,UN3289,"Toxic liquid, corrosive, inorganic, n.o.s.",l,liquids,410,H010,Metals recovery,RID05973576,ADVANCED CHEMICAL COMPANY,105 BELLOWS STREET,WARWICK,RI,2888,Eric,CA.2011.HW.advanced chemical co.1524-10I-10OCR,41.764283,-71.400233
2012,002295845 JJK,E2A6992,ROYAL CANADIAN MINT,320 SUSSEX DRIVE,OTTAWA,ONTARIO,CANADA,45.43152,-75.6992,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,6804,H010,Metals recovery,RID05973576,ADVANCED CHEMICAL COMPANY,105 BELLOWS STREET,WARWICK,RI,2888,Eric,CA.2012.HW.advanced chemical company.2236-3I-11OCR,41.764283,-71.400233
2012,002295851 JJK,E2A6992,ROYAL CANADIAN MINT,320 SUSSEX DRIVE,OTTAWA,ONTARIO,CANADA,45.43152,-75.6992,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,8044,H010,Metals recovery,RID05973576,ADVANCED CHEMICAL COMPANY,105 BELLOWS STREET,WARWICK,RI,2888,Eric,CA.2012.HW.advanced chemical company.3025-7I-11OCR,41.764283,-71.400233
2012,002295851 JJK,E2A6992,ROYAL CANADIAN MINT,320 SUSSEX DRIVE,OTTAWA,ONTARIO,CANADA,45.43152,-75.6992,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,624,,Not available,RID05973576,ADVANCED CHEMICAL COMPANY,105 BELLOWS STREET,WARWICK,RI,2888,Eric,CA.2012.HW.advanced chemical company.3025-7I-11OCR,41.764283,-71.400233
2012,002295850 JJK,E2A6992,ROYAL CANADIAN MINT,320 SUSSEX DRIVE,OTTAWA,ONTARIO,CANADA,45.43152,-75.6992,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,1664,H010,Metals recovery,RID05973576,ADVANCED CHEMICAL COMPANY,105 BELLOWS STREET,WARWICK,RI,2888,Eric,CA.2012.HW.advanced chemical company.3635-10I-11OCR,41.764283,-71.400233
2012,002295850 JJK,E2A6992,ROYAL CANADIAN MINT,320 SUSSEX DRIVE,OTTAWA,ONTARIO,CANADA,45.43152,-75.6992,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,1040,H010,Metals recovery,RID05973576,ADVANCED CHEMICAL COMPANY,105 BELLOWS STREET,WARWICK,RI,2888,Eric,CA.2012.HW.advanced chemical company.3635-10I-11OCR,41.764283,-71.400233
2012,002295856 JJK,E2A6992,ROYAL CANADIAN MINT,320 SUSSEX DRIVE,OTTAWA,ONTARIO,CANADA,45.43152,-75.6992,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,4576,H010,Metals recovery,RID05973576,ADVANCED CHEMICAL COMPANY,105 BELLOWS STREET,WARWICK,RI,2888,Eric,CA.2012.HW.advanced chemical company.3635-10I-11OCR,41.764283,-71.400233
2012,002295858 JJK,E2A6992,ROYAL CANADIAN MINT,320 SUSSEX DRIVE,OTTAWA,ONTARIO,CANADA,45.43152,-75.6992,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,2704,H010,Metals recovery,RID05973576,ADVANCED CHEMICAL COMPANY,105 BELLOWS STREET,WARWICK,RI,2888,Eric,CA.2012.HW.advanced chemical company.3635-10I-11OCR,41.764283,-71.400233
2012,002295863 JJK,E2A6992,ROYAL CANADIAN MINT,320 SUSSEX DRIVE,OTTAWA,ONTARIO,CANADA,45.43152,-75.6992,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,2912,H010,Metals recovery,RID05973576,ADVANCED CHEMICAL COMPANY,105 BELLOWS STREET,WARWICK,RI,2888,Eric,CA.2012.HW.advanced chemical company.5108-6I-12OCR,41.764283,-71.400233
2012,007500411 JJK,E3A5994,DRAIN-ALL LTD,2705 STEVENAGE DRIVE,GLOUCESTER,ONTARIO,CANADA,45.38333,-75.5994,UN3289,"Toxic liquid, corrosive, inorganic, n.o.s.",l,liquids,1230,H010,Metals recovery,RID05973576,ADVANCED CHEMICAL COMPANY,105 BELLOWS STREET,WARWICK,RI,2888,Eric,CA.2012.HW.advanced chemical company.5866-11I-12OCR,41.764283,-71.400233
2012,007500411 JJK,E3A5994,DRAIN-ALL LTD,2705 STEVENAGE DRIVE,GLOUCESTER,ONTARIO,CANADA,45.38333,-75.5994,UN3289,"Toxic liquid, corrosive, inorganic, n.o.s.",l,liquids,205,H010,Metals recovery,RID05973576,ADVANCED CHEMICAL COMPANY,105 BELLOWS STREET,WARWICK,RI,2888,Eric,CA.2012.HW.advanced chemical company.5866-11I-12OCR,41.764283,-71.400233
2012,004479619 FLE,E9A2508,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,CANADA,53.300419,-112.422508,UN1993,"Flammable liquids, n.o.s.",l,liquids,5390,H040,Incineration,NED981723513,CLEAN HARBORS INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145,Eric,CA.2012.HW.clean harbors kimball ne.2824-6I-11OCR,41.2286987,-103.6630936
2012,004479619 FLE,E9A2508,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,CANADA,53.300419,-112.422508,UN1263,"Paint including paint, lacquer, enamel, stain, shellac solutions, varnish, polish, liquid filler, and liquid lacquer base",l,liquids,3748,H040,Incineration,NED981723513,CLEAN HARBORS INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145,Eric,CA.2012.HW.clean harbors kimball ne.2824-6I-11OCR,41.2286987,-103.6630936
