latitude,longitude,latlng,google_maps,title,Category,icon_image,Subcatid,Subcatname,Short_Desc,Long_Desc,Address1,Address2,City,State,Country,Zip,Neighborhood,Phone,Url,Open Hours,Wcities Url,lres_image,lres_image_2,High Res Image Url
25.790577,-80.131236,"25.790577, -80.131236","<a href=""https://www.google.com/maps/dir/Current+Location/25.790577, -80.131236"" target=""_blank"">Get directions</a>",Set,Bars And Cafes,images/bar.png,55,Lounge,Get Set. Go!,"Definitely not a lounge bar! Nor a good place for that quiet drink in the evening. Corporate types stay away from Set, one of the hottest clubs on the South Beach circuit. the club has a strict policy that if you don't dress like it, then you are probably not like 'it'. So spend some time looking the part or get ready to be turned away at the entrance by the bouncers. the dance floor is almost non-existent and that's for a reason. Don't be surprised if you see people grooving on the bar; it's the norm here!",320 Lincoln Road,,Miami Beach,FL,United States,33139,,+1 786 735 1900,http://www.setmiami.com/,"Tu from 11:00 PM to 05:00 AM,th to Su from 11:00 PM to 05:00 AM",http://cityseekr.com/miami/bars-cafes/poi-set-358731.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/358731.jpg,,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/358731.jpg
25.750106,-80.287565,"25.750106, -80.287565","<a href=""https://www.google.com/maps/dir/Current+Location/25.750106, -80.287565"" target=""_blank"">Get directions</a>",Seven Seas,Bars And Cafes,images/bar.png,59,Dive Bar,Divey Setting,"Mounted floats and fish adorn the bright walls of Seven Seas Bar, a buzzing dive spot on South Red Road. Pictures of iconic Key West joints like Captain Tony's Saloon and Sloppy Joe's Bar also augment the rustic walls. A run-down jukebox lying in one nook spins legendary numbers by Fleetwood Mac and Doors. Karaoke buffs are not promised an elaborate stage, but a small podium to showcase their talent. the crowd is diverse, from rebellious hipsters, hooch guzzlers and raunchy women jostling for space. Seven Seas also boasts of an array of accolades, including Best Dive Bar 2010 and Best Sports Bar 2007.",2200 South Red Road,,Miami,FL,United States,33155,Coral Gables,+1 305 266 6071,,"Mo from 12:00 PM to 01:00 AM,Tu from 12:00 PM to 02:00 AM,We from 12:00 PM to 01:00 AM,th from 12:00 PM to 03:00 AM,Fr from 12:00 PM to 01:00 AM,Sa from 12:00 PM to 03:00 AM,Su from 12:00 PM to 01:00 AM",http://cityseekr.com/miami/bars-cafes/poi-seven-seas-951570.html,,,
25.8676767,-80.1212105,"25.8676767, -80.1212105","<a href=""https://www.google.com/maps/dir/Current+Location/25.8676767, -80.1212105"" target=""_blank"">Get directions</a>",Seventy third Street Bandshell,Entertainment Venues,images/attraction.png,215,Major Events,,,7275 Collins Ave,,Miami Beach,FL,United States,33141,,,,,http://cityseekr.com/miami/entertainment-venues/poi-seventy-third-street-bandshell-626626.html,,,
25.814877,-80.125414,"25.814877, -80.125414","<a href=""https://www.google.com/maps/dir/Current+Location/25.814877, -80.125414"" target=""_blank"">Get directions</a>",Shabbat Meals on the Beach at the Miami Beach JCC,Restaurants,images/food-beverages.png,73,Other,,,4221 Pine Tree Drive,,Miami Beach,FL,United States,33140,,+1 305-534-3206,http://shabbatmealsonthebeach.com/,,http://cityseekr.com/miami/restaurants/poi-shabbat-meals-on-the-beach-at-the-miami-beach-jcc-839245.html,,,
25.73096,-80.233583,"25.73096, -80.233583","<a href=""https://www.google.com/maps/dir/Current+Location/25.73096, -80.233583"" target=""_blank"">Get directions</a>",Shake-A-Leg Miami,Entertainment Venues,images/attraction.png,"194,202","Community/Municipal Center,Cultural Center",,,2620 South Bayshore Drive,,Miami,FL,United States,33133,Coconut Grove,+1 305 858 5550,http://www.shakealegmiami.org/,,http://cityseekr.com/miami/entertainment-venues/poi-shake-a-leg-miami-841685.html,,,
25.6833,-80.399,"25.6833, -80.399","<a href=""https://www.google.com/maps/dir/Current+Location/25.6833, -80.399"" target=""_blank"">Get directions</a>",Shamrock Corporate Housing - Kendall,Accommodations,images/hotel.png,3,Moderate,,,12615 SW 91 Street,,Miami,FL,United States,33186,,,,,http://cityseekr.com/miami/accommodation/poi-shamrock-corporate-housing-kendall-444969.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/444969.jpg,,
25.7486,-80.2464,"25.7486, -80.2464","<a href=""https://www.google.com/maps/dir/Current+Location/25.7486, -80.2464"" target=""_blank"">Get directions</a>",Shamrock Gables,Accommodations,images/hotel.png,2,Expensive,,,2280 SW 32nd Avenue,,Miami,FL,United States,33145,,,,,http://cityseekr.com/miami/accommodation/poi-shamrock-gables-451639.html,,,
25.7768182,-80.1849145,"25.7768182, -80.1849145","<a href=""https://www.google.com/maps/dir/Current+Location/25.7768182, -80.1849145"" target=""_blank"">Get directions</a>",Sharkeys Beer & Wine,Bars And Cafes,images/bar.png,54,Bars & Pubs,Local Bar,"After a tiring shopping spree at the Bayside Marketplace, chill out at Sharkeys Beer & Wine. this local bar with its casual and friendly atmosphere puts you to ease in an instant. Sitting by this waterside  watering hole, you can enjoy a drink or two, while watching the ships passing by the marina. One can choose from the extensive drinks menu featuring beers and wines, locals swear by the craft beers that are served here and can be enjoyed along with some tasty short eats. Be it a casual date or a drinking session with friends, Sharkeys Beer & Wine is an ideal hangout.",401 Biscayne Boulevard,"Zone D, Level 1, Bayside Marketplace",Miami,FL,United States,33132,Downtown Miami,+1 305 577 3333,http://www.baysidemarketplace.com/directory/q-v,"Mo to th from 11:00 AM to 02:00 AM,Fr to Su from 11:00 AM to 04:00 AM",http://cityseekr.com/miami/bars-cafes/poi-sharkeys-beer-wine-854123.html,,,
25.885429,-80.123523,"25.885429, -80.123523","<a href=""https://www.google.com/maps/dir/Current+Location/25.885429, -80.123523"" target=""_blank"">Get directions</a>",Sheldon's Drugs,Restaurants,images/food-beverages.png,"156,473","Breakfast & Brunch,American",American Diner,"Step back in time to the days when a drugstore offered its customers food and soda fountain counter services at Sheldon's, which offers old-fashioned breakfast, lunch, and dinner selections at low prices. Dine on eggs, soups, sandwiches, entrees, and desserts. Check for daily specials. this historic drugstore's d&egrave;cor is simple and functional, yet comfortable. the restaurant offers a refreshing change from the trendy dining scene.",9501 Harding Avenue,,Surfside,FL,United States,33154,,+1 305 866 0342,,"Mo to Sa from 07:00 AM to 07:00 PM,Su from 07:00 AM to 04:00 PM",http://cityseekr.com/miami/restaurants/poi-sheldon-s-drugs-68116.html,,,
25.794617,-80.259757,"25.794617, -80.259757","<a href=""https://www.google.com/maps/dir/Current+Location/25.794617, -80.259757"" target=""_blank"">Get directions</a>",Sheraton Miami Airport Hotel & Executive Meeting Center,Accommodations,images/hotel.png,3,Moderate,Myriad of Amenities,"Located adjacent to the Miami Airport, amid a sizeable cluster of airport hotels, this Sheraton property offers comfort and convenience for every kind of traveler. Recently having undergone a multi-million dollar renovation, the hotel features the services and amenities expected from a luxury hotel. From the state-of-the-art conference facilities, to the heated pool and well-appointed suites, the Sheraton Miami Airport Hotel & Executive Meeting Center is one of the best hotels in the area. Downtown Miami is only ten minutes away and a complimentary shuttle is even offered for the Coral Gables and Coconut Grove area.",3900 Northwest 21st Street,,Miami,FL,United States,33142,Airport Area,+1 305 871 3800,http://www.sheratonmiamiairport.com/,,http://cityseekr.com/miami/accommodation/poi-sheraton-miami-airport-hotel-executive-meeting-center-58796.html,,,
25.7794,-80.132,"25.7794, -80.132","<a href=""https://www.google.com/maps/dir/Current+Location/25.7794, -80.132"" target=""_blank"">Get directions</a>",Sherbrooke All Suites Hotel,Accommodations,images/hotel.png,3,Moderate,,,901 Collins Avenue,,Miami Beach,FL,United States,33139,,,,,http://cityseekr.com/miami/accommodation/poi-sherbrooke-all-suites-hotel-441699.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/441699.png,,
25.794,-80.129,"25.794, -80.129","<a href=""https://www.google.com/maps/dir/Current+Location/25.794, -80.129"" target=""_blank"">Get directions</a>",Shine @ the Shelborne,Bars And Cafes,images/bar.png,"54,55","Bars & Pubs,Lounge",Shining since 2005,"Shine @ the Shelborne is huge event venue located within the Shelborne Beach Resort. It features three rooms that include a lobby bar, a lounge area and a top class ball room. the lobby bar and the lounge play everything from jazz, reggae to hip hop while the ball room is specially meant for dances. Shine @ the Shelborne hosts live musicals and performances by established artists. It also conducts private parties and local events like Halloween parties in its premises. Check website for further details.",1801 Collins Avenue,the Shelborne Beach Resort,Miami,FL,United States,33139,,+1 305 341 1455,http://www.shinesouthbeach.com,,http://cityseekr.com/miami/bars-cafes/poi-shine-the-shelborne-405422.html,,,
25.775837,-80.134468,"25.775837, -80.134468","<a href=""https://www.google.com/maps/dir/Current+Location/25.775837, -80.134468"" target=""_blank"">Get directions</a>",Shiva Indian Restaurant,Restaurants,images/food-beverages.png,89,Indian,Savory Sauces and Delicious Veggies,"A search for Indian food in Miami Beach will most likely lead you straight to the Shiva Indian Restaurant. this local gem offers soothing ambiance, delicious food both vegetarian and standard, at very reasonable prices. the crowd here tends to be young, although not trendy, as in other South Beach locales. Savory curries and a variety of flavorful sauces characterize the majority of Shiva's specialties. As with all Indian restaurants, flavor mixing leads to amazing new discoveries. Most menu items are moderately priced which makes this joint a must try for the authentic flavor of India right in Miami.",630 Sixth Street,,Miami,FL,United States,33139,,+1 305 534 3700,,,http://cityseekr.com/miami/restaurants/poi-shiva-indian-restaurant-27738.html,,,
25.776941,-80.192138,"25.776941, -80.192138","<a href=""https://www.google.com/maps/dir/Current+Location/25.776941, -80.192138"" target=""_blank"">Get directions</a>",Shoe Gallery Boutique,Shoppings,images/shopping.png,220,Shoes,the Leader of Sneakers,"Shoe Gallery Boutique is popular in Miami for its excellent collection of sneakers. It has gained rave reviews and even celebrity attention because it stocks certain rare varieties of sneakers in the latest trends. It also boasts of numerous limited edition collections so that its customers can always stay on top of the game when in comes to stylish shoes. Whether you are looking for sneakers in bold colors and patterns or muted tones, tough shoes for athletic use or fashion sneakers, this store caters to every want. Moreover, its helpful staff is always ready to guide shoppers through the racks of sneakers and aid them in choosing the best pair to suit their particular needs.",244 Northeast 1st Avenue,,Miami,FL,United States,33132,Downtown Miami,+1 305 371 2063,,Mo to Sa from 09:30 AM to 05:30 PM,http://cityseekr.com/miami/shopping/poi-shoe-gallery-boutique-855704.html,,,
25.769894,-80.134038,"25.769894, -80.134038","<a href=""https://www.google.com/maps/dir/Current+Location/25.769894, -80.134038"" target=""_blank"">Get directions</a>",Shoji Sushi,Restaurants,images/food-beverages.png,"95,164","Japanese,Fish & Seafood",Sumptuous Sushi and More,"Shoji Sushi is an upscale sushi bar and restaurant. the menu consists of a range of innovative Japanese delicacies. You'll find everything from miso Soup to exotic curried tempura oysters, as well as sumptuous seafood steak. As some of the fish is flown in daily from Japan, there's no doubt about the freshness. this place is also known for its authentic Japanese box sushi technique, in which sushi, rice and ingredients are packed into a compact and tasty cake. A must try for all sushi lovers.",100 Collins Avenue,,Miami,FL,United States,33139,,+1 305 532 4245,http://www.shojisushi.com/,"Mo to Fr from 12:00 PM to 03:00 PM,Mo to Fr from 06:00 PM to 01:00 AM,Sa to Su from 06:00 PM to 01:00 AM",http://cityseekr.com/miami/restaurants/poi-shoji-sushi-321152.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/321152-1.jpg,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/321152-2.jpg,"http://c0056906.cdn2.cloudfiles.rackspacecloud.com/321152-1.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/321152-2.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/321152.jpg"
25.774252,-80.190262,"25.774252, -80.190262","<a href=""https://www.google.com/maps/dir/Current+Location/25.774252, -80.190262"" target=""_blank"">Get directions</a>",Shop America Tours,Shoppings,images/shopping.png,101,Shopping Centers,Shop Till You Drop!,"Offering the ultimate shopping experience at venues located within the heart of the city, Shop America Tours is the ultimate shoppers paradise. With all the brands and department stores cooped up under one roof, you don't have to look beyond Shop America Tours to find what you are looking for.",Various Venues,,Miami,FL,United States,33109,,+1 305 365 7446,http://www.shopamericatours.com/,,http://cityseekr.com/miami/shopping/poi-shop-america-tours-385460.html,,,
25.704413,-80.286476,"25.704413, -80.286476","<a href=""https://www.google.com/maps/dir/Current+Location/25.704413, -80.286476"" target=""_blank"">Get directions</a>",Shops at Sunset Place,Shoppings,images/shopping.png,"101,95","Shopping Centers,Main Shopping Districts",Home Of the Mega Shops,"One of South Miami's top shopping destinations, the Shops at Sunset Place provides shopaholics with some great options. Spend an entire afternoon exploring the big guys like Armani Exchange and American Eagle Outfitters before catching a movie at AMC theatres. there are plenty of dining options as well.",5701 Sunset Drive,,South Miami,FL,United States,33143,,+1 305 663 4222,http://www.simon.com/mall/default.aspx?id=143,"Mo to th from 11:00 AM to 10:00 PM,Fr to Sa from 11:00 AM to 11:00 PM,Su from 11:00 AM to 09:00 PM",http://cityseekr.com/miami/shopping/poi-shops-at-sunset-place-56177.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/56177.jpg,,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/56177.jpg
25.870088,-80.122438,"25.870088, -80.122438","<a href=""https://www.google.com/maps/dir/Current+Location/25.870088, -80.122438"" target=""_blank"">Get directions</a>",Shorehaven Hotel,Accommodations,images/hotel.png,4,Inexpensive,"Quirky, Holistic Hotel","A favorite of travel guides and in-the-know visitors, Shorehaven Hotel aims to revitalize the bodies, minds, and spirits of guests. the hotel is small,with rooms, that are comfy and adorable. Its decor is fanciful and colorful, featuring charmingly themed lodgings like the Grapevine Room. the hotel offers a full holistic menu, including acupuncture and aromatherapy. More conventional activities can be found at the nearby beaches or shopping malls.",8505 Harding Avenue,,Miami,FL,United States,33141,,+1 305 867 1906,http://www.fl-motels-review.com/?n=shorehaven+hotel&id=406100&t=hotel,,http://cityseekr.com/miami/accommodation/poi-shorehaven-hotel-58825.html,,,
25.86288,-80.131,"25.86288, -80.131","<a href=""https://www.google.com/maps/dir/Current+Location/25.86288, -80.131"" target=""_blank"">Get directions</a>",Shores At Biscayne,Accommodations,images/hotel.png,4,Inexpensive,,,10500 Biscayne Boulevard,,Miami Shores,FL,United States,33138,,,,,http://cityseekr.com/miami/accommodation/poi-shores-at-biscayne-421951.html,,,
25.865603,-80.193911,"25.865603, -80.193911","<a href=""https://www.google.com/maps/dir/Current+Location/25.865603, -80.193911"" target=""_blank"">Get directions</a>",Shores theatre,Entertainment Venues,images/attraction.png,78,theater,Historical Space,"Shores theatre located in Miami Shores used to be a single screen movie house until it was renovated in the 1980s. It seats around 300 people, and features the original marquee from when it was built in 1946. Today, it hosts live shows, both classical and contemporary, put on by local acting troupes.",9806 Northeast Second Avenue,,Miami Shores,FL,United States,33138,,+1 305 751 0562,http://www.shorestheatre.org/,,http://cityseekr.com/miami/entertainment-venues/poi-shores-theatre-370791.html,,,
25.732165,-80.382094,"25.732165, -80.382094","<a href=""https://www.google.com/maps/dir/Current+Location/25.732165, -80.382094"" target=""_blank"">Get directions</a>",Shorty's Bar-B-Q,Restaurants,images/food-beverages.png,"153,473","BBQ,American",Down Home Cookin',"The ranch-style decor and the oh-so-casual atmosphere leave you hankering for a hayride. But are you ready for some down home cookin'? Shorty's Bar-B-Q serves up some serious barbecue including baby back ribs, chicken, pork, and beef plate specialties. the eatery also features lunch specials, family platters, and a children's menu for kids 12 years and under. A la Carte and take out is available. there are two Miami locations.",11575 Southwest 40th Street,,Miami,FL,United States,33165,South Miami/Kendall,+1 305 227 3196,http://www.shortysbbq.com/,"Su to th from 11:00 AM to 10:00 PM,Fr to Sa from 11:00 AM to 11:00 PM",http://cityseekr.com/miami/restaurants/poi-shorty-s-bar-b-q-27737.html,,,
25.70493,-80.285029,"25.70493, -80.285029","<a href=""https://www.google.com/maps/dir/Current+Location/25.70493, -80.285029"" target=""_blank"">Get directions</a>",Shula's 347 Grill,Restaurants,images/food-beverages.png,"473,169,164","American,Steakhouse,Fish & Seafood",All About Steaks,"Named after the renowned NFL Coach Don Shula, Shula's 347 is the neighborhood's go-to restaurant for steaks and seafood. Decorated in warm hues with dark wood paneling, dim lighting, plush leather booths and a sleek marble topped bar, the vibe perfectly matches the food evoking a sense of fine-dining. Even the sight of the menu will have you salivating, for it features some of the best prime-cuts as well as gourmet seafood dishes. Highlights include the Hickory Smoked Shula Cut NY Strip, Prime Rib, Herb Pressed Mahi and the Turkey Burger. they also serve premium aged wines from their hand-picked collection, which pair perfectly with the succulent meats and fish So whether you are planning a family night-out or a romantic dinner, come down to Shula's 347, where a great time is guaranteed.",6915 Red Road,,Coral Gables,FL,United States,33143,,+1 305 665 9661,http://www.shulas347gables.com/,,http://cityseekr.com/miami/restaurants/poi-shula-s-347-grill-783782.html,,,
25.91561,-80.32051,"25.91561, -80.32051","<a href=""https://www.google.com/maps/dir/Current+Location/25.91561, -80.32051"" target=""_blank"">Get directions</a>",Shula's Hotel & Golf Club,Accommodations,images/hotel.png,3,Moderate,For the Sporting Side of You,"Centrally located between Miami and Fort Lauderdale, Shula's Hotel & Golf Club is a service-oriented and family-friendly hotel that features a sports decor. Apart from luxurious rooms and suites, the hotel features 'Shula's Steak House' which is an elegant dining spot. Ideally situated near boutiques and a multiplex theater, the hotel is known as a home base for many professional sports teams that compete in Miami throughout their respective seasons. the Senator Golf Course is renowned for hosting golf specials regularly and amateur players can get themselves trained from the private club. Promising a comfortable time to travelers on business trips and vacationers, this hotel is a good option for those who love sports.",6842 Main Street,Hialeah,Miami Lakes,FL,United States,33014,,+1 305 821 1150 / +1 305 820 8088,http://www.donshulahotel.com/,,http://cityseekr.com/miami/accommodation/poi-shula-s-hotel-golf-club-58533.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/58533.jpg,,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/58533.jpg
25.9135069,-80.3123248,"25.9135069, -80.3123248","<a href=""https://www.google.com/maps/dir/Current+Location/25.9135069, -80.3123248"" target=""_blank"">Get directions</a>",Shula's Steak & Sports 2,Restaurants,images/food-beverages.png,"169,473","Steakhouse,American",Sporting Good Time,"Shula's 2 is a popular steakhouse in Miami Lakes. From legendary NFL star Don Shula comes a classy yet comfortable restaurant serving high quality steaks and other traditional American favorites to hungry diners. Make sure to save enough room for delectable desserts like New York Cheesecake and Chocolate Lava Cake. Shula's 2 is also a popular sports bar in the area, so it's a great place to come watch the game with friends.",15255 Bull Run Road,,Miami Lakes,FL,United States,33014,,+1 305 820 8047,http://www.donshula.com/shulas-2-miami-lakes,"Mo to Fr from 06:30 AM to 11:00 PM,Sa to Su from 07:30 AM to 11:00 PM",http://cityseekr.com/miami/restaurants/poi-shula-s-steak-sports-2-786177.html,,,
25.830071,-80.121964,"25.830071, -80.121964","<a href=""https://www.google.com/maps/dir/Current+Location/25.830071, -80.121964"" target=""_blank"">Get directions</a>",Shula's Steak House,Restaurants,images/food-beverages.png,"169,164","Steakhouse,Fish & Seafood","Juicy Steaks, Plush Decor","Relax by the pool or the ocean and enjoy a meal that flies in the face of the health trend. At this latest addition to the Shula chain, guests can feast on Angus beef with all the trimmings. Other entrees include a three-pound lobster. this restaurant has a reputation for excellent service and outstanding meals. You can be sure lunch or dinner here will meet high standards and be an enjoyable experience.",5225 Collins Avenue,Alexander Hotel,Miami,FL,United States,33140,,+1 305 341 6565,http://www.donshula.com/,Su to Sa from 06:00 PM to 11:00 PM,http://cityseekr.com/miami/restaurants/poi-shula-s-steak-house-26715.html,,,
25.727746,-80.242491,"25.727746, -80.242491","<a href=""https://www.google.com/maps/dir/Current+Location/25.727746, -80.242491"" target=""_blank"">Get directions</a>",Siam Oishi,Restaurants,images/food-beverages.png,95,Japanese,Splendid Sushi,Siam Oishi is a chic restaurant that serves delectable sushi. Neighborhood patrons love going back for the variety of sushi on offer. Try the veggie sushi with brown rice if you're a vegetarian and the California Roll if you like seafood. the menu has something for everyone. Try the curries and pair them with your favorite drink. Check website for full menus and more.,3409 Main Highway,,Miami,FL,United States,33133,Coconut Grove,+1 305 446 8800,http://www.siamoishi.com/,Mo to Su from 12:00 AM to 11:00 PM,http://cityseekr.com/miami/restaurants/poi-siam-oishi-788720.html,,,
25.929167,-80.134208,"25.929167, -80.134208","<a href=""https://www.google.com/maps/dir/Current+Location/25.929167, -80.134208"" target=""_blank"">Get directions</a>",Siam River thai Cuisine,Restaurants,images/food-beverages.png,"95,102","Japanese,thai",Take Your Pick,"Enjoy a leisurely meal in North Miami. Like many of the thai restaurants in the south Florida area, Siam River offers both a full thai menu and a sushi bar. Try the spring rolls or pad thai, or opt for sashimi. the numerous authentic selections offer something for just about everyone. the restaurant is open for lunch every day except Sunday and nightly for dinner. Diners can enjoy occasional live jazz on the weekend.",3455 Northeast 163rd Street,,Miami,FL,United States,33160,,+1 305 945 8079,http://www.siamrivermiami.com/,,http://cityseekr.com/miami/restaurants/poi-siam-river-thai-cuisine-26332.html,,,
25.790604,-80.1369253,"25.790604, -80.1369253","<a href=""https://www.google.com/maps/dir/Current+Location/25.790604, -80.1369253"" target=""_blank"">Get directions</a>",Sibilla by BICE,Restaurants,images/food-beverages.png,131,Italian,,,833 Lincoln Rd,,Miami Beach,FL,United States,33139,,+1 3056951654,http://www.sibillabybice.com,,http://cityseekr.com/miami/restaurants/poi-sibilla-by-bice-613963.html,,,
25.7741081,-80.1346314,"25.7741081, -80.1346314","<a href=""https://www.google.com/maps/dir/Current+Location/25.7741081, -80.1346314"" target=""_blank"">Get directions</a>",Siena Tavern,Restaurants,images/food-beverages.png,"131,473","Italian,American",Delicious Italian Cuisine,"Siena Tavern serves a delicious Italian cuisine menu accompanied with a long beverage list. You can choose from their extensive wine collection or sip on to unique cocktails or other spirits of your choice. Indulge in their delightful desserts or try their specialty dishes like Balsamic Glazed Seabass, house-made pastas or pizzas from the menu. With its plush decor and warm hospitality Siena Tavern is all set to impress you with their service. Treat your taste buds to a flavorsome Italian meal as you dine at Siena Tavern.",404 Washington Avenue,,Miami,FL,United States,33139,Miami Beach (South Beach),+1 305 534 5577,http://www.sienatavern.com/miami/,"Mo to Fr from 06:00 PM to 02:00 AM,Sa from 11:00 AM to 03:00 AM,Su from 11:00 AM to 02:00 AM",http://cityseekr.com/miami/restaurants/poi-siena-tavern-936522.html,,,
25.778351,-80.18809,"25.778351, -80.18809","<a href=""https://www.google.com/maps/dir/Current+Location/25.778351, -80.18809"" target=""_blank"">Get directions</a>",Silver Palace,Shoppings,images/shopping.png,225,Specialty,Everything Sterling,"The gleam in here is almost too much to handle because everything in the store is made of sterling silver. Displays hold necklaces, bracelets, earrings and more and the styles range from delicate to chunky. Much of the merchandise available at Silver Palace is made locally.",401 Biscayne Boulevard,"Bayside Marketplace, Suite S105",Miami,FL,United States,33132,Downtown Miami,+1 305 371 8824,,,http://cityseekr.com/miami/shopping/poi-silver-palace-35755.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/35755-1.jpg,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/35755-2.jpg,"http://c0056906.cdn2.cloudfiles.rackspacecloud.com/35755-1.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/35755-2.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/35755.jpg"
25.695905,-80.158461,"25.695905, -80.158461","<a href=""https://www.google.com/maps/dir/Current+Location/25.695905, -80.158461"" target=""_blank"">Get directions</a>",Silver Sands Beach Resort,Accommodations,images/hotel.png,2,Expensive,Affordable Key Biscayne,"This small exclusive motel is popular with Latin American and European tourists for its convenient location. Rooms are comfortably furnished in a tropical style. Each basic unit includes a microwave, refrigerator, and coffeemaker. Oceanfront suites include a full kitchen. Private cottages are premium and offer beautiful oceanfront accommodations.",301 Ocean Drive,,Key Biscayne,FL,United States,33149,,+1 305 361 5441,http://www.silversandsbeachresort.net/,,http://cityseekr.com/miami/accommodation/poi-silver-sands-beach-resort-68101.html,,,
25.777394,-80.187652,"25.777394, -80.187652","<a href=""https://www.google.com/maps/dir/Current+Location/25.777394, -80.187652"" target=""_blank"">Get directions</a>",Simon Bolivar Statue ,Tourist Attractions And Sightseeings,images/attraction.png,33,Attractions & Landmark,Freedom Fighter for Peace,"Dedicated to the Latin American political leader and freedom fighter, Sim&oacute;n Bol&iacute;var, the statue on Biscayne Boulevard forms a part of the Bayfront Park. Bolivar played a pivotal role in Latin America's struggle for independence from her Spanish rulers. the bronze statue was a gift from the Government of Venezuela, that was stored in a warehouse for a couple of years before being unveiled and dedicated in 1984. Towering a little more than 8 feet (2.43 meters) high, the statue stands for friendship, peace and harmony between the United States and the Bolivarian Republic of Venezuela. ",301 Biscayne Boulevard,Bayfront Park,Miami,FL,United States,33132,Downtown Miami,,,,http://cityseekr.com/miami/tourist-attractions-sightseeing/poi-simon-bolivar-statue-855678.html,,,
25.788301,-80.132197,"25.788301, -80.132197","<a href=""https://www.google.com/maps/dir/Current+Location/25.788301, -80.132197"" target=""_blank"">Get directions</a>",Sin,Restaurants,images/food-beverages.png,188,Live Music,Sin-sual Setting,"This club can't be beat if you're looking for a little dirty fun. Scantily clad go-go dancers gyrate to pulsing electronic and dance music, much to the crowd's delight. Sin is always packed, probably because drink prices are reasonable and the bartenders are fast. Definitely a place to check out if you're in South Beach.",1532 Washington Avenue,,Miami,FL,United States,33139,,+1 305 538 3992,,,http://cityseekr.com/miami/restaurants/poi-sin-370798.html,,,
25.776758,-80.132528,"25.776758, -80.132528","<a href=""https://www.google.com/maps/dir/Current+Location/25.776758, -80.132528"" target=""_blank"">Get directions</a>",Sisley,Shoppings,images/shopping.png,223,Women's,Fun Casual Dressing,"Right in the heart of newly renovated shopping section on lower Collins Avenue is Sisley a sister concern of Benneton, here one can find amazing collections of excellent designer wear for men, women as well as children. the clothes are crisp and have a very clean design to it. the collections are a bit pircey but worth it. So next time you are in and around Collins Avenue check out this shop and you may just go back home smiling.",666 Collins Avenue,,Miami,FL,United States,33139,,+1 305 673 3317,http://www.sisley.com,,http://cityseekr.com/miami/shopping/poi-sisley-56052.html,,,
25.8429,-80.1216,"25.8429, -80.1216","<a href=""https://www.google.com/maps/dir/Current+Location/25.8429, -80.1216"" target=""_blank"">Get directions</a>",Sixty Sixty Resort,Accommodations,images/hotel.png,4,Inexpensive,,,6060 Indian Creek Drive,,Miami Beach,FL,United States,33140-2219,,,,,http://cityseekr.com/miami/accommodation/poi-sixty-sixty-resort-428683.html,,,
25.794861,-80.128558,"25.794861, -80.128558","<a href=""https://www.google.com/maps/dir/Current+Location/25.794861, -80.128558"" target=""_blank"">Get directions</a>",SkyBar at the Shore Club,Bars And Cafes,images/bar.png,"63,55","Cocktail Bar,Lounge",Party Under the Stars,"Conveniently situated in one of the hippest areas of Miami, this ultra-chic bar and nightclub is the place to see-and-be-seen in South Beach. the glitterati flock here to schmooze and booze, so if you can get in, you're sure to see some famous faces. the bar itself has three main rooms, the Redroom and the Rumbar (both indoors) and the Garden which feeds out onto the ocean front. the inside rooms are filled plush red furniture and bohemian decor, which give off a sexy yet sophisticated vibe. Cocktails and martinis are the drinks of choice, so indulge in a few but be warned that they don't come cheap. To avoid long lines it is advised to either stay at the Shore Club (guests get in hassle-free) or get to the bar early. A strict dress code is enforced so leave your sneakers at home and dress to impress.",1901 Collins Avenue,,Miami,FL,United States,33139,Miami Beach (South Beach),+1 305 695 3100,http://www.shoreclub.com/shore_club_skybar.asp,"Mo to th from 04:00 PM to 02:00 AM,Fr to Sa from 04:00 PM to 03:00 AM",http://cityseekr.com/miami/bars-cafes/poi-skybar-at-the-shore-club-357462.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/357462-1.jpg,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/357462-2.jpg,"http://c0056906.cdn2.cloudfiles.rackspacecloud.com/357462-1.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/357462-2.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/357462-3.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/357462.jpg"
